SifraNabavke,NazivDokumenta,NazivNarucioca,MaticniBroj,PIB,IdMesto,IdOpstina,IdVrstaPostupka,PredmetNabavke,VrstaPredmeta,OpstiRecnikNabavki,KontaktOsoba,Telefon,DatumPoslednjeIzmene,IdDelatnost,IdOblikOrg,IdOblikSvoj,IdKategorija,PozivZaPodnosenjePonuda,PozivZaPodnosenjePrijava,ObavestenjeOSistemuDinamickeNabavke,PozivZaUcesceNaKonkursZaDizajn,ObavestenjeOPriznavanjuKvalifikacije,ObavestenjeOPriznavanjuKvalifikacijeURestriktivnomPostupku,PodaciOObjaviIDodeliUgovora,ObavestenjeOZakljucenomOkvirnomSporazumu,ObavestenjeOZakljucenomUgovoru,ObavestenjeORezultatuKonkursa,ObavestenjeOObustaviPostupkaJavneNabavke,PodaciOIzmeniUgovoraOJavnojNabavci,KonkursnaDokumentacija,ObavestenjeOProduzenjuRoka,PregovarackiBezPonuda,ObavestenjeOZastitiPrava,MisljenjeUpraveJN,OdlukaOPriznavanjuKvalifikacije,OdlukaOIskljucenjuKandidata,OdlukaODodeliUgovora,OdlukaODodeliOkvirnogSporazuma,ObavestenjeOPonistenjuPostupka,OdlukaOObustaviPostupka,OdlukaONastavkuPostupka,OdlukaKomisijeOZakljucenjuUgovora,ObavestenjeOPriznavanjuKvalifikacijeOpste,Link
917620,Услуга дефектаже и поправке машине за нарезивање кључева произвођача Silka-Italija typ Rekord 2000,РЕПУБЛИКА СРБИЈА МИНИСТАРСТВО ОДБРАНЕ ВОЈНОМЕДИЦИНСКА АКАДЕМИЈА,07093608,102116082,791091,70220,7,услуге одржавања и поправке,услуге,Услуге поправке и одржавања уређаја,"Марко Секуловски,дипл.ецц.",+381 11 36 08 402; +381 11 26 61 501,2015-12-01 10:31:19,8422,71,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=917620
917633,Услуга достављања припремљених оброка у школу ,"Основна школа ""Душко Радовић""",07014384,101015403,791113,70254,7,друге услуге,услуге,Услуге достављања припремљених оброка у школе,Владимир Церовац,011/2526-612,2015-12-01 10:36:15,8520,85,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=917633
917650,"ЈНВВ 81/2015 - „Набавка потрошног лабораторијског материјала за Одељење за трансфузиологију и Биохемијско-хематолошку лабораторију, по спецификацији Наручиоца, по партијама“","Институт за ортопедско-хируршке болести ""Бањица""",07035900,100221390,791091,70220,1,друга добра,добра,Медицински потрошни материјал,Марија Ристић,011/6661-624,2015-12-01 10:41:49,8610,85,5,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=917650
917661,Набавка огревног дрвета,Градска управа града Панчева,08331537,101049012,803138,80314,7,друга добра,добра,Дрво за огрев,Марија Крстић,013 / 352 799,2015-12-01 10:48:56,8411,73,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=917661
917663,"ЈН 46/2015-Опрема за домаћинство и угоститељство, по партијама","Институт за лечење и рехабилитацију ""Нишка Бања"" , Ниш",07210582,101466671,729370,71285,7,друга добра,добра,"Кухињска опрема, предмети за домаћинство и потрепштине за угоститељство",Maрко Вујошевић,018502036,2015-12-01 10:48:58,8710,25,5,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=917663
917669, Поновљени поступак јавне набавке – сервисирање медицинске опреме ,Општа болница &#39&#39др Алекса Савић&#39&#39,17825755,107442991,736210,70998,7,услуге одржавања и поправке,услуге,Услуге одржавања и поправки ,Бојан Димић,027329730,2015-12-01 10:52:04,8610,17,5,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=917669
917671,Рачунари и штампачи ,ОПШТА БОЛНИЦА ШАБАЦ ''Др Лаза К.Лазаревић'',17669583,104888509,746606,71269,7," потрошни материјал (за обављање делатности, за одржавање објеката, канцеларијски и рачунарски материјал, средства за прање и чишћење, општи ситни инвентар, папирна конфекција и сл.)",добра,Рачунарска опрема и материјал,Ристић Сандра,015/363-391,2015-12-01 10:52:56,8610,17,5,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=917671
917696,Набавка резервних делова ПЛЦсистема управљања радом филтерских поља Д-24-20/15,ЈКП ВОДОВОД И КАНАЛИЗАЦИЈА,08487502,101864517,803138,80314,7," потрошни материјал (за обављање делатности, за одржавање објеката, канцеларијски и рачунарски материјал, средства за прање и чишћење, општи ситни инвентар, папирна конфекција и сл.)",добра,Опрема за даљинско управљање,МАРИЈА ЂУКАНОВИЋ,0648662121,2015-12-01 11:07:31,3600,17,5,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=917696
917699,"амбалажа ПВЦ кесе, ЈНМВ 10/15",АПОТЕКА НОВИ САД,08042560,101698657,802824,80284,7," потрошни материјал (за обављање делатности, за одржавање објеката, канцеларијски и рачунарски материјал, средства за прање и чишћење, општи ситни инвентар, папирна конфекција и сл.)",добра,Производи од пластичних маса,Милан Грба и Емилија Игић,021/401/955,2015-12-01 11:09:01,4773,85,5,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=917699
917709,"Ангажовање вулканизера на текућем и сервисном одржавању у току 2015.године, дванаест календарских месеци, на погону „Тамнава Западно пољe“ ЈН/4000/0868-1/2015",Електропривреда Србије ЈП Београд - огранак РБ Колубара,20053658,103920327,704091,70165,3,услуге одржавања и поправке,услуге,Услуге одржавања и поправки ,Зоран Ковач,011/8123-362,2015-12-01 11:11:58,0520,17,5,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=917709
917721,"Уље за ложење -гасно уље екстра лако ""Евро-ел"" за 2015.г.","Основна школа ""Петар Враголић""",07311699,101301661,726621,70777,7,друга добра,добра,Лож уље,Александра Секуловић,015/561-869,2015-12-01 11:15:57,8520,85,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=917721
917727,ЈН 3000/0494/2015 (102130/2015) - ВЕНТИЛИ ГУМИРАНИ ЗА ХПВ И ХПК,ЈП Електропривреда Србије Београд,20053658,103920327,704741,70190,6,"грађевински (инсталациони) материјал, опрема и машине",добра,Вентили за регулацију процеса,Милена Кменица,011/2054-500,2015-12-01 11:19:38,3511,17,1,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=917727
917735,Лабораторијски потрошни материјал за науку за 2015. годину.,ТЕХНОЛОШКО-МЕТАЛУРШКИ ФАКУЛТЕТ,07032552,100123813,791075,70203,7," потрошни материјал (за обављање делатности, за одржавање објеката, канцеларијски и рачунарски материјал, средства за прање и чишћење, општи ситни инвентар, папирна конфекција и сл.)",добра,"Лабораторијска, оптичка и прецизна опрема (осим наочара)",Ђорђе Јанаћковић,011 3370425,2015-12-01 11:21:09,8542,85,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=917735
917749,ЈН 3000/0969/2015 (102054/2015) - Периодично сервисирање и калибрисање система за детекцију водоника на лежајевима генератора А1 и А2,ЈП Електропривреда Србије Београд,20053658,103920327,704741,70190,6,услуге одржавања и поправке,услуге,Електронски материјал,Милена Кменица,011/2054-500,2015-12-01 11:25:50,3511,17,1,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=917749
917762,"Израда техничке документације за санацију клизишта на делу пута између објеката КН-8 и КН-9 у СкУбС „Луњевица“, Горњи Милановац","МИНИСТАРСТВО ОДБРАНЕ - ВОЈНОГРАЂЕВИНСКИ ЦЕНТАР ""БЕОГРАД""",07093608,102116082,791091,70220,1,архитектонске услуге; инжењерске услуге; услуге урбанистичког планирања и пејзажне архитектуре; услуге техничког тестирања и анализа; услуге енергентског прегледа и енергетске услуге,услуге,"Архитектонске, техничке и геодетске услуге",СМИЉКА ЛЕТИЦА ЈАНКОВИЋ,011/3220-586,2015-12-01 11:32:04,8411,71,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=917762
917783,ЈН 3000/1515/2015 (102107/2015) - РЕГУЛАЦИОНИ ВЕНТИЛИ ЗА ХЕМИКАЛИЈЕ,ЈП Електропривреда Србије Београд,20053658,103920327,704741,70190,6,добра у области енергетике,добра,Вентили за регулацију процеса,Милена Кменица,011/2054-500,2015-12-01 11:39:26,3511,17,1,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=917783
917785,"КПД-309/15 СТАНДАРДНА И НЕСТАНДАРДНА РОБА -завртњеви, навртке, подлошке, сегери, расцепке, заковице - по партијама","ЈАВНО КОМУНАЛНО ПРЕДУЗЕЋЕ ГРАДСКО САОБРАЋАЈНО ПРЕДУЗЕЋЕ ""БЕОГРАД""",07022662,100049398,791105,70246,6," потрошни материјал (за обављање делатности, за одржавање објеката, канцеларијски и рачунарски материјал, средства за прање и чишћење, општи ситни инвентар, папирна конфекција и сл.)",добра,Вијци,Служба за јавне набавке,011/366-4087,2015-12-01 11:39:36,4931,17,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=917785
917786,Набавка кухињске опреме ,Дом за смештај одраслих лица Кулина,07106815,100313224,701084,70025,7,"техничка опрема за обављање делатности (уређаји, машине, апарати, механизација и сл.)",добра,"Кухињска опрема, предмети за домаћинство и потрепштине за угоститељство",Драган Милетић,018/613-822   ,2015-12-01 11:39:59,8720,85,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=917786
917787,ИЗРАДА СТУДИЈЕ ОПРАВДАНОСТИ УГРАДЊЕ ГАС-ГЕНЕРАТОРА НА УПОВ-У - ОРН: 71320000 - Услуге техничког пројектовања ,ЈКП Водоканал Сомбор,08046751,100016155,803979,80381,7,архитектонске услуге; инжењерске услуге; услуге урбанистичког планирања и пејзажне архитектуре; услуге техничког тестирања и анализа; услуге енергентског прегледа и енергетске услуге,услуге,Услуге техничког пројектовања,Озрен Ковачић,025 464 241,2015-12-01 11:40:17,3600,17,5,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=917787
917797,"ЈН 3000/0694/2015 (102081/2015) - Рез.делови за мерење вибрацијана млиновима, вентилаторима и конденз пумпама",ЈП Електропривреда Србије Београд,20053658,103920327,704741,70190,6,"техничка опрема за обављање делатности (уређаји, машине, апарати, механизација и сл.)",добра,Електронски материјал,Милена Кменица,011/2054-500,2015-12-01 11:42:53,3511,17,1,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=917797
917806,Ванлинијски превоз ученика,"ОШ ""Драган Ђоковић Уча""",07100949,100264591,719749,70653,7,"услуге копненог саобраћаја (осим услуга железничког саобраћаја ), укључујући и услуге превоза у оклопљеним возилима и курирске услуге (осим превоза поште)",услуге,Ванредни путнички превоз,Трнавац Јелена,036/852-020,2015-12-01 11:46:22,8520,85,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=917806
917808,Набавка веш машина,Дом за смештај одраслих лица Кулина,07106815,100313224,701084,70025,7,"техничка опрема за обављање делатности (уређаји, машине, апарати, механизација и сл.)",добра,Машине за прање веша и машине за сушење веша,Драган Милетић,018/613-822   ,2015-12-01 11:48:59,8720,85,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=917808
917817,ЈН 80/2015 Набавка реагенаса за испитивање функције тромбоцита за постојећи MULTIPLATE анализатор ,"Институт за ортопедско-хируршке болести ""Бањица""",07035900,100221390,791091,70220,1,друга добра,добра,Реагенси и контрасти,Марија Ристић,011/6661-624,2015-12-01 11:55:58,8610,85,5,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,http://portal.ujn.gov.rs/Dokumenti/JavnaNabavka.aspx?idd=917817
